,transfer_n,strategy,replicate,treated_phenotype_machine,fraction,contaminated,exclude,infected_by_strains,infected_by_wells,infection_to_well,infection_to_well_id,pheno_num,pheno_str,phenotype,plate,received_transfer_strain,rep,count,rwell,tip,transfer_from_well_id,transfer_to_well,transfer_to_well_id,treatment_with,turnover_id,turnover_strain,turnover_strain_real,well,input_wells,expected_pheno_str_machine,treated_pheno_str_machine,treated_pheno_num_machine
823,10,Combo,0.0,A_r,2.083333333333333,2,2,1,1,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,2,2,2,2,2
824,10,Combo,0.0,UI,93.75,90,90,22,22,28,22,90,90,90,90,76,90,90,90,90,76,76,67,90,14,14,14,90,90,90,90,90
825,10,Combo,0.0,WT,2.083333333333333,2,2,0,0,1,1,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2
826,10,Combo,1.0,A_r,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
827,10,Combo,1.0,UI,96.875,93,93,23,23,28,23,93,93,93,93,76,93,93,93,93,76,76,69,93,17,17,17,93,93,93,93,93
828,10,Combo,1.0,WT,2.083333333333333,2,2,0,0,2,0,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2
829,10,Combo,2.0,A_r,2.083333333333333,2,2,2,2,0,0,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2
830,10,Combo,2.0,UI,97.91666666666666,94,94,22,22,30,23,94,94,94,94,77,94,94,94,94,77,77,69,94,17,17,17,94,94,94,94,94
831,10,Combo,3.0,A_r,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
832,10,Combo,3.0,B_r,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
833,10,Combo,3.0,UI,97.91666666666666,94,94,22,22,30,23,94,94,94,94,77,94,94,94,94,77,77,69,94,17,17,17,94,94,94,94,94
834,10,Cycling,0.0,A_r,3.125,3,3,1,1,0,1,3,3,3,3,3,3,3,3,3,3,3,2,3,0,0,0,3,3,3,3,3
835,10,Cycling,0.0,UI,94.79166666666666,91,91,22,22,29,22,91,91,91,91,75,91,91,91,91,75,75,68,91,16,16,16,91,91,91,91,91
836,10,Cycling,1.0,A_r,7.291666666666667,7,7,4,4,2,1,7,7,7,7,6,7,7,7,7,6,6,5,7,1,1,1,7,7,7,7,7
837,10,Cycling,1.0,UI,91.66666666666666,88,88,20,20,28,21,88,88,88,88,72,88,88,88,88,72,72,65,88,16,16,16,88,88,88,88,88
838,10,Cycling,1.0,WT,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
839,10,Cycling,2.0,A_r,6.25,6,6,3,3,0,1,6,6,6,6,4,6,6,6,6,4,4,3,6,2,2,2,6,6,6,6,6
840,10,Cycling,2.0,UI,93.75,90,90,21,21,30,22,90,90,90,90,74,90,90,90,90,74,74,67,90,16,16,16,90,90,90,90,90
841,10,Cycling,3.0,A_r,4.166666666666666,4,4,2,2,0,1,4,4,4,4,3,4,4,4,4,3,3,2,4,1,1,1,4,4,4,4,4
842,10,Cycling,3.0,UI,95.83333333333334,92,92,22,22,30,22,92,92,92,92,75,92,92,92,92,75,75,68,92,17,17,17,92,92,92,92,92
843,10,Mixing,0.0,A_r,3.125,3,3,1,1,1,0,3,3,3,3,3,3,3,3,3,3,3,2,3,0,0,0,3,3,3,3,3
844,10,Mixing,0.0,B_r,7.291666666666667,7,7,3,3,3,2,7,7,7,7,7,7,7,7,7,7,7,5,7,0,0,0,7,7,7,7,7
845,10,Mixing,0.0,UI,85.41666666666666,82,82,19,19,24,20,82,82,82,82,68,82,82,82,82,68,68,62,82,14,14,14,82,82,82,82,82
846,10,Mixing,0.0,WT,2.083333333333333,2,2,0,0,1,1,2,2,2,2,0,2,2,2,2,0,0,1,2,2,2,2,2,2,2,2,2
847,10,Mixing,1.0,AB_r,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
848,10,Mixing,1.0,A_r,6.25,6,6,3,3,0,2,6,6,6,6,4,6,6,6,6,4,4,3,6,2,2,2,6,6,6,6,6
849,10,Mixing,1.0,B_r,6.25,6,6,2,2,3,2,6,6,6,6,5,6,6,6,6,5,5,4,6,1,1,1,6,6,6,6,6
850,10,Mixing,1.0,UI,83.33333333333334,80,80,18,18,27,18,80,80,80,80,68,80,80,80,80,68,68,61,80,12,12,12,80,80,80,80,80
851,10,Mixing,1.0,WT,3.125,3,3,0,0,0,1,3,3,3,3,0,3,3,3,3,0,0,2,3,3,3,3,3,3,3,3,3
852,10,Mixing,2.0,A_r,5.208333333333334,5,5,2,2,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,5,5,5,5
853,10,Mixing,2.0,B_r,6.25,6,6,3,3,2,2,6,6,6,6,6,6,6,6,6,6,6,4,6,0,0,0,6,6,6,6,6
854,10,Mixing,2.0,UI,85.41666666666666,82,82,19,19,26,19,82,82,82,82,67,82,82,82,82,67,67,60,82,15,15,15,82,82,82,82,82
855,10,Mixing,2.0,WT,3.125,3,3,0,0,0,1,3,3,3,3,0,3,3,3,3,0,0,1,3,3,3,3,3,3,3,3,3
856,10,Mixing,3.0,AB_r,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
857,10,Mixing,3.0,A_r,8.333333333333332,8,8,4,4,2,1,8,8,8,8,7,8,8,8,8,7,7,6,8,1,1,1,8,8,8,8,8
858,10,Mixing,3.0,B_r,6.25,6,6,2,2,3,2,6,6,6,6,5,6,6,6,6,5,5,4,6,1,1,1,6,6,6,6,6
859,10,Mixing,3.0,UI,80.20833333333334,77,77,16,16,25,18,77,77,77,77,65,77,77,77,77,65,65,56,77,12,12,12,77,77,77,77,77
860,10,Mixing,3.0,WT,4.166666666666666,4,4,1,1,0,2,4,4,4,4,0,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4
861,10,Mono A,0.0,A_r,22.916666666666664,22,22,10,10,7,6,22,22,22,22,20,22,22,22,22,20,20,17,22,2,2,2,22,22,22,22,22
862,10,Mono A,0.0,UI,75.0,72,72,13,13,22,17,72,72,72,72,58,72,72,72,72,58,58,53,72,14,14,14,72,72,72,72,72
863,10,Mono A,1.0,A_r,23.958333333333336,23,23,11,11,7,6,23,23,23,23,21,23,23,23,23,21,21,18,23,2,2,2,23,23,23,23,23
864,10,Mono A,1.0,UI,76.04166666666666,73,73,13,13,23,17,73,73,73,73,57,73,73,73,73,57,57,52,73,16,16,16,73,73,73,73,73
865,10,Mono A,2.0,A_r,25.0,24,24,12,12,7,7,24,24,24,24,21,24,24,24,24,21,21,18,24,3,3,3,24,24,24,24,24
866,10,Mono A,2.0,UI,75.0,72,72,12,12,23,16,72,72,72,72,57,72,72,72,72,57,57,52,72,15,15,15,72,72,72,72,72
867,10,Mono A,3.0,A_r,25.0,24,24,12,12,7,7,24,24,24,24,21,24,24,24,24,21,21,18,24,3,3,3,24,24,24,24,24
868,10,Mono A,3.0,B_r,1.0416666666666665,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
869,10,Mono A,3.0,UI,73.95833333333334,71,71,12,12,22,16,71,71,71,71,57,71,71,71,71,57,57,52,71,14,14,14,71,71,71,71,71
870,10,Mono B,0.0,A_r,2.083333333333333,2,2,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2
871,10,Mono B,0.0,B_r,21.875,21,21,6,6,6,3,21,21,21,21,21,21,21,21,21,21,21,14,21,0,0,0,21,21,21,21,21
872,10,Mono B,0.0,UI,69.79166666666666,67,67,16,16,21,19,67,67,67,67,54,67,67,67,67,54,54,51,67,13,13,13,67,67,67,67,67
873,10,Mono B,0.0,WT,4.166666666666666,4,4,0,0,1,1,4,4,4,4,1,4,4,4,4,1,1,3,4,3,3,3,4,4,4,4,4
874,10,Mono B,1.0,B_r,22.916666666666664,22,22,6,6,7,3,22,22,22,22,21,22,22,22,22,21,21,14,22,1,1,1,22,22,22,22,22
875,10,Mono B,1.0,UI,75.0,72,72,17,17,23,20,72,72,72,72,57,72,72,72,72,57,57,54,72,15,15,15,72,72,72,72,72
876,10,Mono B,1.0,WT,2.083333333333333,2,2,1,1,0,0,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2
877,10,Mono B,2.0,A_r,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
878,10,Mono B,2.0,B_r,22.916666666666664,22,22,6,6,7,3,22,22,22,22,21,22,22,22,22,21,21,14,22,1,1,1,22,22,22,22,22
879,10,Mono B,2.0,UI,73.95833333333334,71,71,17,17,23,19,71,71,71,71,57,71,71,71,71,57,57,54,71,14,14,14,71,71,71,71,71
880,10,Mono B,2.0,WT,2.083333333333333,2,2,0,0,0,1,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2
881,10,Mono B,3.0,A&B,2.083333333333333,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,2,2,2,2,2
882,10,Mono B,3.0,A_r,2.083333333333333,2,2,1,1,0,0,2,2,2,2,1,2,2,2,2,1,1,0,2,1,1,1,2,2,2,2,2
883,10,Mono B,3.0,B_r,20.833333333333336,20,20,5,5,6,2,20,20,20,20,19,20,20,20,20,19,19,13,20,1,1,1,20,20,20,20,20
884,10,Mono B,3.0,UI,71.875,69,69,17,17,22,19,69,69,69,69,56,69,69,69,69,56,56,53,69,13,13,13,69,69,69,69,69
885,10,Mono B,3.0,WT,3.125,3,3,0,0,1,1,3,3,3,3,0,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3
886,10,No treatment,0.0,A&B,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
887,10,No treatment,0.0,AB_r,6.25,6,6,2,2,3,2,6,6,6,6,6,6,6,6,6,6,6,4,6,0,0,0,6,6,6,6,6
888,10,No treatment,0.0,A_r,16.666666666666664,16,16,8,8,4,5,16,16,16,16,14,16,16,16,16,14,14,14,16,2,2,2,16,16,16,16,16
889,10,No treatment,0.0,B_r,14.583333333333334,14,14,3,3,3,1,14,14,14,14,14,14,14,14,14,14,14,10,14,0,0,0,14,14,14,14,14
890,10,No treatment,0.0,UI,8.333333333333332,8,8,0,0,2,1,8,8,8,8,4,8,8,8,8,4,4,6,8,4,4,4,8,8,8,8,8
891,10,No treatment,0.0,WT,51.041666666666664,49,49,9,9,17,14,49,49,49,49,39,49,49,49,49,39,39,36,49,10,10,10,49,49,49,49,49
892,10,No treatment,1.0,A&B,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
893,10,No treatment,1.0,AB_r,6.25,6,6,2,2,3,2,6,6,6,6,6,6,6,6,6,6,6,4,6,0,0,0,6,6,6,6,6
894,10,No treatment,1.0,A_r,17.708333333333336,17,17,9,9,4,5,17,17,17,17,14,17,17,17,17,14,14,14,17,3,3,3,17,17,17,17,17
895,10,No treatment,1.0,B_r,15.625,15,15,3,3,4,1,15,15,15,15,14,15,15,15,15,14,14,10,15,1,1,1,15,15,15,15,15
896,10,No treatment,1.0,UI,10.416666666666668,10,10,0,0,3,2,10,10,10,10,6,10,10,10,10,6,6,7,10,4,4,4,10,10,10,10,10
897,10,No treatment,1.0,WT,48.95833333333333,47,47,9,9,16,13,47,47,47,47,37,47,47,47,47,37,37,35,47,10,10,10,47,47,47,47,47
898,10,No treatment,2.0,AB_r,6.25,6,6,2,2,3,2,6,6,6,6,6,6,6,6,6,6,6,4,6,0,0,0,6,6,6,6,6
899,10,No treatment,2.0,A_r,17.708333333333336,17,17,9,9,4,5,17,17,17,17,14,17,17,17,17,14,14,14,17,3,3,3,17,17,17,17,17
900,10,No treatment,2.0,B_r,15.625,15,15,3,3,4,1,15,15,15,15,14,15,15,15,15,14,14,10,15,1,1,1,15,15,15,15,15
901,10,No treatment,2.0,UI,9.375,9,9,1,1,2,1,9,9,9,9,5,9,9,9,9,5,5,6,9,4,4,4,9,9,9,9,9
902,10,No treatment,2.0,WT,51.041666666666664,49,49,9,9,17,14,49,49,49,49,39,49,49,49,49,39,39,36,49,10,10,10,49,49,49,49,49
903,10,No treatment,3.0,AB_r,7.291666666666667,7,7,3,3,3,2,7,7,7,7,7,7,7,7,7,7,7,4,7,0,0,0,7,7,7,7,7
904,10,No treatment,3.0,A_r,17.708333333333336,17,17,9,9,4,5,17,17,17,17,14,17,17,17,17,14,14,14,17,3,3,3,17,17,17,17,17
905,10,No treatment,3.0,B_r,15.625,15,15,3,3,4,1,15,15,15,15,14,15,15,15,15,14,14,10,15,1,1,1,15,15,15,15,15
906,10,No treatment,3.0,UI,8.333333333333332,8,8,0,0,2,1,8,8,8,8,4,8,8,8,8,4,4,6,8,4,4,4,8,8,8,8,8
907,10,No treatment,3.0,WT,51.041666666666664,49,49,9,9,17,14,49,49,49,49,39,49,49,49,49,39,39,36,49,10,10,10,49,49,49,49,49
908,11,Combo,0.0,UI,96.875,93,93,20,20,23,32,93,93,93,93,70,93,93,93,93,70,70,72,93,23,23,23,93,93,93,93,93
909,11,Combo,0.0,WT,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
910,11,Combo,1.0,B_r,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
911,11,Combo,1.0,UI,96.875,93,93,20,20,22,32,93,93,93,93,70,93,93,93,93,70,70,70,93,23,23,23,93,93,93,93,93
912,11,Combo,1.0,WT,2.083333333333333,2,2,0,0,1,1,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2
913,11,Combo,2.0,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
914,11,Combo,2.0,B_r,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
915,11,Combo,2.0,UI,96.875,93,93,20,20,23,33,93,93,93,93,69,93,93,93,93,69,69,70,93,24,24,24,93,93,93,93,93
916,11,Combo,2.0,WT,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
917,11,Combo,3.0,UI,98.95833333333334,95,95,21,21,23,33,95,95,95,95,70,95,95,95,95,70,70,72,95,25,25,25,95,95,95,95,95
918,11,Combo,3.0,WT,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
919,11,Cycling,0.0,A_r,2.083333333333333,2,2,1,1,1,0,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2
920,11,Cycling,0.0,UI,91.66666666666666,88,88,18,18,21,31,88,88,88,88,69,88,88,88,88,69,69,66,88,19,19,19,88,88,88,88,88
921,11,Cycling,0.0,WT,4.166666666666666,4,4,1,1,1,2,4,4,4,4,0,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4
922,11,Cycling,1.0,A_r,1.0416666666666665,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
923,11,Cycling,1.0,B_r,2.083333333333333,2,2,1,1,0,0,2,2,2,2,0,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2
924,11,Cycling,1.0,UI,92.70833333333334,89,89,19,19,21,31,89,89,89,89,68,89,89,89,89,68,68,67,89,21,21,21,89,89,89,89,89
925,11,Cycling,1.0,WT,4.166666666666666,4,4,1,1,1,1,4,4,4,4,1,4,4,4,4,1,1,4,4,3,3,3,4,4,4,4,4
926,11,Cycling,2.0,A_r,3.125,3,3,1,1,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3
927,11,Cycling,2.0,B_r,2.083333333333333,2,2,1,1,0,0,2,2,2,2,0,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2
928,11,Cycling,2.0,UI,89.58333333333334,86,86,18,18,21,32,86,86,86,86,67,86,86,86,86,67,67,64,86,19,19,19,86,86,86,86,86
929,11,Cycling,2.0,WT,5.208333333333334,5,5,1,1,2,0,5,5,5,5,0,5,5,5,5,0,0,5,5,5,5,5,5,5,5,5,5
930,11,Cycling,3.0,A_r,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
931,11,Cycling,3.0,B_r,2.083333333333333,2,2,1,1,0,0,2,2,2,2,0,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2
932,11,Cycling,3.0,UI,90.625,87,87,18,18,22,31,87,87,87,87,70,87,87,87,87,70,70,66,87,17,17,17,87,87,87,87,87
933,11,Cycling,3.0,WT,6.25,6,6,1,1,1,2,6,6,6,6,0,6,6,6,6,0,0,5,6,6,6,6,6,6,6,6,6
934,11,Mixing,0.0,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
935,11,Mixing,0.0,B_r,4.166666666666666,4,4,2,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,4,4,4,4,4
936,11,Mixing,0.0,UI,91.66666666666666,88,88,18,18,21,32,88,88,88,88,65,88,88,88,88,65,65,66,88,23,23,23,88,88,88,88,88
937,11,Mixing,0.0,WT,1.0416666666666665,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
938,11,Mixing,1.0,A_r,5.208333333333334,5,5,2,2,1,1,5,5,5,5,4,5,5,5,5,4,4,5,5,1,1,1,5,5,5,5,5
939,11,Mixing,1.0,B_r,4.166666666666666,4,4,3,3,0,1,4,4,4,4,3,4,4,4,4,3,3,3,4,1,1,1,4,4,4,4,4
940,11,Mixing,1.0,UI,85.41666666666666,82,82,16,16,20,31,82,82,82,82,63,82,82,82,82,63,63,60,82,19,19,19,82,82,82,82,82
941,11,Mixing,1.0,WT,5.208333333333334,5,5,0,0,2,0,5,5,5,5,0,5,5,5,5,0,0,4,5,5,5,5,5,5,5,5,5
942,11,Mixing,2.0,A_r,6.25,6,6,2,2,1,1,6,6,6,6,5,6,6,6,6,5,5,5,6,1,1,1,6,6,6,6,6
943,11,Mixing,2.0,B_r,5.208333333333334,5,5,3,3,1,1,5,5,5,5,4,5,5,5,5,4,4,4,5,1,1,1,5,5,5,5,5
944,11,Mixing,2.0,UI,83.33333333333334,80,80,15,15,19,31,80,80,80,80,61,80,80,80,80,61,61,58,80,19,19,19,80,80,80,80,80
945,11,Mixing,2.0,WT,5.208333333333334,5,5,1,1,2,0,5,5,5,5,0,5,5,5,5,0,0,5,5,5,5,5,5,5,5,5,5
946,11,Mixing,3.0,A_r,6.25,6,6,2,2,1,0,6,6,6,6,5,6,6,6,6,5,5,5,6,1,1,1,6,6,6,6,6
947,11,Mixing,3.0,B_r,5.208333333333334,5,5,3,3,0,2,5,5,5,5,4,5,5,5,5,4,4,4,5,1,1,1,5,5,5,5,5
948,11,Mixing,3.0,UI,83.33333333333334,80,80,15,15,21,31,80,80,80,80,61,80,80,80,80,61,61,59,80,19,19,19,80,80,80,80,80
949,11,Mixing,3.0,WT,5.208333333333334,5,5,1,1,1,0,5,5,5,5,0,5,5,5,5,0,0,4,5,5,5,5,5,5,5,5,5
950,11,Mono A,0.0,A_r,21.875,21,21,7,7,4,6,21,21,21,21,18,21,21,21,21,18,18,18,21,3,3,3,21,21,21,21,21
951,11,Mono A,0.0,UI,76.04166666666666,73,73,13,13,19,27,73,73,73,73,52,73,73,73,73,52,52,54,73,21,21,21,73,73,73,73,73
952,11,Mono A,1.0,AB_r,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
953,11,Mono A,1.0,A_r,23.958333333333336,23,23,7,7,6,7,23,23,23,23,20,23,23,23,23,20,20,19,23,3,3,3,23,23,23,23,23
954,11,Mono A,1.0,UI,73.95833333333334,71,71,12,12,17,26,71,71,71,71,50,71,71,71,71,50,50,52,71,21,21,21,71,71,71,71,71
955,11,Mono A,1.0,WT,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
956,11,Mono A,2.0,A_r,26.041666666666668,25,25,9,9,6,7,25,25,25,25,21,25,25,25,25,21,21,20,25,4,4,4,25,25,25,25,25
957,11,Mono A,2.0,UI,73.95833333333334,71,71,12,12,17,26,71,71,71,71,49,71,71,71,71,49,49,52,71,22,22,22,71,71,71,71,71
958,11,Mono A,3.0,AB_r,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
959,11,Mono A,3.0,A_r,25.0,24,24,8,8,6,7,24,24,24,24,21,24,24,24,24,21,21,20,24,3,3,3,24,24,24,24,24
960,11,Mono A,3.0,UI,73.95833333333334,71,71,12,12,17,26,71,71,71,71,49,71,71,71,71,49,49,52,71,22,22,22,71,71,71,71,71
961,11,Mono B,0.0,A_r,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
962,11,Mono B,0.0,B_r,16.666666666666664,16,16,3,3,3,7,16,16,16,16,16,16,16,16,16,16,16,13,16,0,0,0,16,16,16,16,16
963,11,Mono B,0.0,UI,73.95833333333334,71,71,17,17,18,24,71,71,71,71,52,71,71,71,71,52,52,52,71,19,19,19,71,71,71,71,71
964,11,Mono B,0.0,WT,6.25,6,6,0,0,2,1,6,6,6,6,1,6,6,6,6,1,1,6,6,5,5,5,6,6,6,6,6
965,11,Mono B,1.0,B_r,18.75,18,18,4,4,3,7,18,18,18,18,16,18,18,18,18,16,16,13,18,2,2,2,18,18,18,18,18
966,11,Mono B,1.0,UI,79.16666666666666,76,76,16,16,20,26,76,76,76,76,54,76,76,76,76,54,54,57,76,22,22,22,76,76,76,76,76
967,11,Mono B,1.0,WT,2.083333333333333,2,2,1,1,0,0,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2
968,11,Mono B,2.0,B_r,18.75,18,18,4,4,3,7,18,18,18,18,16,18,18,18,18,16,16,13,18,2,2,2,18,18,18,18,18
969,11,Mono B,2.0,UI,78.125,75,75,17,17,19,24,75,75,75,75,53,75,75,75,75,53,53,56,75,22,22,22,75,75,75,75,75
970,11,Mono B,2.0,WT,3.125,3,3,0,0,1,2,3,3,3,3,1,3,3,3,3,1,1,3,3,2,2,2,3,3,3,3,3
971,11,Mono B,3.0,AB_r,1.0416666666666665,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
972,11,Mono B,3.0,B_r,17.708333333333336,17,17,4,4,2,7,17,17,17,17,15,17,17,17,17,15,15,13,17,2,2,2,17,17,17,17,17
973,11,Mono B,3.0,UI,76.04166666666666,73,73,16,16,18,26,73,73,73,73,53,73,73,73,73,53,53,54,73,20,20,20,73,73,73,73,73
974,11,Mono B,3.0,WT,5.208333333333334,5,5,1,1,2,0,5,5,5,5,1,5,5,5,5,1,1,5,5,4,4,4,5,5,5,5,5
975,11,No treatment,0.0,AB_r,5.208333333333334,5,5,1,1,2,1,5,5,5,5,5,5,5,5,5,5,5,4,5,0,0,0,5,5,5,5,5
976,11,No treatment,0.0,A_r,19.791666666666664,19,19,7,7,4,6,19,19,19,19,16,19,19,19,19,16,16,16,19,3,3,3,19,19,19,19,19
977,11,No treatment,0.0,B_r,11.458333333333332,11,11,2,2,1,6,11,11,11,11,11,11,11,11,11,11,11,9,11,0,0,0,11,11,11,11,11
978,11,No treatment,0.0,UI,7.291666666666667,7,7,1,1,1,1,7,7,7,7,3,7,7,7,7,3,3,3,7,4,4,4,7,7,7,7,7
979,11,No treatment,0.0,WT,54.166666666666664,52,52,9,9,15,19,52,52,52,52,35,52,52,52,52,35,35,40,52,17,17,17,52,52,52,52,52
980,11,No treatment,1.0,AB_r,6.25,6,6,2,2,2,1,6,6,6,6,5,6,6,6,6,5,5,4,6,1,1,1,6,6,6,6,6
981,11,No treatment,1.0,A_r,19.791666666666664,19,19,7,7,4,6,19,19,19,19,16,19,19,19,19,16,16,16,19,3,3,3,19,19,19,19,19
982,11,No treatment,1.0,B_r,12.5,12,12,2,2,1,6,12,12,12,12,11,12,12,12,12,11,11,9,12,1,1,1,12,12,12,12,12
983,11,No treatment,1.0,UI,9.375,9,9,1,1,2,1,9,9,9,9,5,9,9,9,9,5,5,5,9,4,4,4,9,9,9,9,9
984,11,No treatment,1.0,WT,52.083333333333336,50,50,9,9,14,19,50,50,50,50,33,50,50,50,50,33,33,38,50,17,17,17,50,50,50,50,50
985,11,No treatment,2.0,AB_r,6.25,6,6,2,2,2,1,6,6,6,6,5,6,6,6,6,5,5,4,6,1,1,1,6,6,6,6,6
986,11,No treatment,2.0,A_r,19.791666666666664,19,19,7,7,4,6,19,19,19,19,16,19,19,19,19,16,16,16,19,3,3,3,19,19,19,19,19
987,11,No treatment,2.0,B_r,12.5,12,12,2,2,1,6,12,12,12,12,11,12,12,12,12,11,11,9,12,1,1,1,12,12,12,12,12
988,11,No treatment,2.0,UI,7.291666666666667,7,7,1,1,1,1,7,7,7,7,3,7,7,7,7,3,3,3,7,4,4,4,7,7,7,7,7
989,11,No treatment,2.0,WT,54.166666666666664,52,52,9,9,15,19,52,52,52,52,35,52,52,52,52,35,35,40,52,17,17,17,52,52,52,52,52
990,11,No treatment,3.0,AB_r,6.25,6,6,2,2,2,1,6,6,6,6,5,6,6,6,6,5,5,4,6,1,1,1,6,6,6,6,6
991,11,No treatment,3.0,A_r,19.791666666666664,19,19,7,7,4,6,19,19,19,19,16,19,19,19,19,16,16,16,19,3,3,3,19,19,19,19,19
992,11,No treatment,3.0,B_r,12.5,12,12,2,2,1,6,12,12,12,12,11,12,12,12,12,11,11,9,12,1,1,1,12,12,12,12,12
993,11,No treatment,3.0,UI,7.291666666666667,7,7,1,1,1,1,7,7,7,7,3,7,7,7,7,3,3,3,7,4,4,4,7,7,7,7,7
994,11,No treatment,3.0,WT,54.166666666666664,52,52,9,9,15,19,52,52,52,52,35,52,52,52,52,35,35,40,52,17,17,17,52,52,52,52,52
995,12,Combo,0.0,UI,100.0,96,96,24,24,33,21,96,96,96,96,72,96,96,96,96,72,72,75,96,24,24,24,96,96,96,96,96
996,12,Combo,1.0,UI,96.875,93,93,23,23,31,20,93,93,93,93,72,93,93,93,93,72,72,72,93,21,21,21,93,93,93,93,93
997,12,Combo,1.0,WT,3.125,3,3,1,1,2,1,3,3,3,3,0,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3
998,12,Combo,2.0,UI,95.83333333333334,92,92,22,22,32,20,92,92,92,92,72,92,92,92,92,72,72,72,92,20,20,20,92,92,92,92,92
999,12,Combo,2.0,WT,4.166666666666666,4,4,2,2,1,1,4,4,4,4,0,4,4,4,4,0,0,3,4,4,4,4,4,4,4,4,4
1000,12,Combo,3.0,UI,97.91666666666666,94,94,24,24,31,19,94,94,94,94,72,94,94,94,94,72,72,73,94,22,22,22,94,94,94,94,94
