ID,plate,well,row,col,tip,rep,rwell,transfer_n,turnover_strain,treatment_with,turnover_id,infection_to_well,infection_to_well_id,transfer_from_well_id,transfer_to_well_id,exclude,pheno_str,pheno_num,phenotype,strategy
t0_P1_G19,1,163,G,19,4,0,46,0,wt,none,t0_S_A7,57.0,t1_P1_I17,,t1_P1_G19,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_G20,1,164,G,20,4,2,46,0,wt,none,t0_S_A8,57.0,t1_P1_I18,,t1_P1_G20,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_H19,1,187,H,19,4,1,46,0,wt,none,t0_S_B7,57.0,t1_P1_J17,,t1_P1_H19,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_H20,1,188,H,20,4,3,46,0,wt,none,t0_S_B8,57.0,t1_P1_J18,,t1_P1_H20,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_G21,1,165,G,21,4,0,47,0,A_r,none,t0_S_A3,,,,,,['0' '1' '0' '1'],5,A_r,No treatment
t0_P1_G22,1,166,G,22,4,2,47,0,A_r,none,t0_S_A4,,,,,,['0' '1' '0' '1'],5,A_r,No treatment
t0_P1_H21,1,189,H,21,4,1,47,0,A_r,none,t0_S_B3,,,,,,['0' '1' '0' '1'],5,A_r,No treatment
t0_P1_H22,1,190,H,22,4,3,47,0,A_r,none,t0_S_B4,,,,,,['0' '1' '0' '1'],5,A_r,No treatment
t0_P1_G23,1,167,G,23,4,0,48,0,wt,none,t0_S_A7,,,,t1_P1_G23,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_G24,1,168,G,24,4,2,48,0,wt,none,t0_S_A8,,,,t1_P1_G24,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_H23,1,191,H,23,4,1,48,0,wt,none,t0_S_B7,,,,t1_P1_H23,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_H24,1,192,H,24,4,3,48,0,wt,none,t0_S_B8,,,,t1_P1_H24,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_I1,1,193,I,1,5,0,49,0,wt,none,t0_S_A7,,,,t1_P1_I1,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_I2,1,194,I,2,5,2,49,0,wt,none,t0_S_A8,,,,t1_P1_I2,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_J1,1,217,J,1,5,1,49,0,wt,none,t0_S_B7,,,,t1_P1_J1,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_J2,1,218,J,2,5,3,49,0,wt,none,t0_S_B8,,,,t1_P1_J2,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_I3,1,195,I,3,5,0,50,0,wt,none,t0_S_A7,,,,t1_P1_I3,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_I4,1,196,I,4,5,2,50,0,wt,none,t0_S_A8,,,,t1_P1_I4,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_J3,1,219,J,3,5,1,50,0,wt,none,t0_S_B7,,,,t1_P1_J3,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_J4,1,220,J,4,5,3,50,0,wt,none,t0_S_B8,,,,t1_P1_J4,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_I5,1,197,I,5,5,0,51,0,bl,none,t0_S_A11,,,,,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_I6,1,198,I,6,5,2,51,0,bl,none,t0_S_A12,,,,,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_J5,1,221,J,5,5,1,51,0,bl,none,t0_S_B11,,,,,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_J6,1,222,J,6,5,3,51,0,bl,none,t0_S_B12,,,,,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_I7,1,199,I,7,5,0,52,0,wt,none,t0_S_A7,,,,t1_P1_I7,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_I8,1,200,I,8,5,2,52,0,wt,none,t0_S_A8,,,,t1_P1_I8,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_J7,1,223,J,7,5,1,52,0,wt,none,t0_S_B7,,,,t1_P1_J7,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_J8,1,224,J,8,5,3,52,0,wt,none,t0_S_B8,,,,t1_P1_J8,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_I9,1,201,I,9,5,0,53,0,wt,none,t0_S_A7,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_I10,1,202,I,10,5,2,53,0,wt,none,t0_S_A8,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_J9,1,225,J,9,5,1,53,0,wt,none,t0_S_B7,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_J10,1,226,J,10,5,3,53,0,wt,none,t0_S_B8,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_I11,1,203,I,11,5,0,54,0,bl,none,t0_S_A11,,,,,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_I12,1,204,I,12,5,2,54,0,bl,none,t0_S_A12,,,,,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_J11,1,227,J,11,5,1,54,0,bl,none,t0_S_B11,,,,,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_J12,1,228,J,12,5,3,54,0,bl,none,t0_S_B12,,,,,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_I13,1,205,I,13,5,0,55,0,B_r,none,t0_S_A5,,,,t1_P1_I13,,['0' '0' '1' '1'],3,B_r,No treatment
t0_P1_I14,1,206,I,14,5,2,55,0,B_r,none,t0_S_A6,,,,t1_P1_I14,,['0' '0' '1' '1'],3,B_r,No treatment
t0_P1_J13,1,229,J,13,5,1,55,0,B_r,none,t0_S_B5,,,,t1_P1_J13,,['0' '0' '1' '1'],3,B_r,No treatment
t0_P1_J14,1,230,J,14,5,3,55,0,B_r,none,t0_S_B6,,,,t1_P1_J14,,['0' '0' '1' '1'],3,B_r,No treatment
t0_P1_I15,1,207,I,15,5,0,56,0,wt,none,t0_S_A7,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_I16,1,208,I,16,5,2,56,0,wt,none,t0_S_A8,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_J15,1,231,J,15,5,1,56,0,wt,none,t0_S_B7,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_J16,1,232,J,16,5,3,56,0,wt,none,t0_S_B8,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_I17,1,209,I,17,5,0,57,0,UI,none,t0_S_A9,,,,t1_P1_I17,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_I18,1,210,I,18,5,2,57,0,UI,none,t0_S_A10,,,,t1_P1_I18,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_J17,1,233,J,17,5,1,57,0,UI,none,t0_S_B9,,,,t1_P1_J17,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_J18,1,234,J,18,5,3,57,0,UI,none,t0_S_B10,,,,t1_P1_J18,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_I19,1,211,I,19,5,0,58,0,wt,none,t0_S_A7,30.0,t1_P1_E11,,t1_P1_I19,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_I20,1,212,I,20,5,2,58,0,wt,none,t0_S_A8,30.0,t1_P1_E12,,t1_P1_I20,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_J19,1,235,J,19,5,1,58,0,wt,none,t0_S_B7,30.0,t1_P1_F11,,t1_P1_J19,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_J20,1,236,J,20,5,3,58,0,wt,none,t0_S_B8,30.0,t1_P1_F12,,t1_P1_J20,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_I21,1,213,I,21,5,0,59,0,wt,none,t0_S_A7,,,,t1_P1_I21,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_I22,1,214,I,22,5,2,59,0,wt,none,t0_S_A8,,,,t1_P1_I22,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_J21,1,237,J,21,5,1,59,0,wt,none,t0_S_B7,,,,t1_P1_J21,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_J22,1,238,J,22,5,3,59,0,wt,none,t0_S_B8,,,,t1_P1_J22,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_I23,1,215,I,23,5,0,60,0,wt,none,t0_S_A7,,,,t1_P1_I23,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_I24,1,216,I,24,5,2,60,0,wt,none,t0_S_A8,,,,t1_P1_I24,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_J23,1,239,J,23,5,1,60,0,wt,none,t0_S_B7,,,,t1_P1_J23,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_J24,1,240,J,24,5,3,60,0,wt,none,t0_S_B8,,,,t1_P1_J24,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_K1,1,241,K,1,6,0,61,0,wt,none,t0_S_A7,,,,t1_P1_K1,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_K2,1,242,K,2,6,2,61,0,wt,none,t0_S_A8,,,,t1_P1_K2,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_L1,1,265,L,1,6,1,61,0,wt,none,t0_S_B7,,,,t1_P1_L1,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_L2,1,266,L,2,6,3,61,0,wt,none,t0_S_B8,,,,t1_P1_L2,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_K3,1,243,K,3,6,0,62,0,UI,none,t0_S_A9,,,,,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_K4,1,244,K,4,6,2,62,0,UI,none,t0_S_A10,,,,,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_L3,1,267,L,3,6,1,62,0,UI,none,t0_S_B9,,,,,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_L4,1,268,L,4,6,3,62,0,UI,none,t0_S_B10,,,,,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_K5,1,245,K,5,6,0,63,0,UI,none,t0_S_A9,,,,t1_P1_K5,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_K6,1,246,K,6,6,2,63,0,UI,none,t0_S_A10,,,,t1_P1_K6,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_L5,1,269,L,5,6,1,63,0,UI,none,t0_S_B9,,,,t1_P1_L5,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_L6,1,270,L,6,6,3,63,0,UI,none,t0_S_B10,,,,t1_P1_L6,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_K7,1,247,K,7,6,0,64,0,wt,none,t0_S_A7,71.0,t1_P1_K21,,t1_P1_K7,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_K8,1,248,K,8,6,2,64,0,wt,none,t0_S_A8,71.0,t1_P1_K22,,t1_P1_K8,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_L7,1,271,L,7,6,1,64,0,wt,none,t0_S_B7,71.0,t1_P1_L21,,t1_P1_L7,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_L8,1,272,L,8,6,3,64,0,wt,none,t0_S_B8,71.0,t1_P1_L22,,t1_P1_L8,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_K9,1,249,K,9,6,0,65,0,wt,none,t0_S_A7,5.0,t1_P1_A9,,t1_P1_K9,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_K10,1,250,K,10,6,2,65,0,wt,none,t0_S_A8,5.0,t1_P1_A10,,t1_P1_K10,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_L9,1,273,L,9,6,1,65,0,wt,none,t0_S_B7,5.0,t1_P1_B9,,t1_P1_L9,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_L10,1,274,L,10,6,3,65,0,wt,none,t0_S_B8,5.0,t1_P1_B10,,t1_P1_L10,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_K11,1,251,K,11,6,0,66,0,UI,none,t0_S_A9,,,,t1_P1_K11,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_K12,1,252,K,12,6,2,66,0,UI,none,t0_S_A10,,,,t1_P1_K12,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_L11,1,275,L,11,6,1,66,0,UI,none,t0_S_B9,,,,t1_P1_L11,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_L12,1,276,L,12,6,3,66,0,UI,none,t0_S_B10,,,,t1_P1_L12,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_K13,1,253,K,13,6,0,67,0,wt,none,t0_S_A7,,,,t1_P1_K13,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_K14,1,254,K,14,6,2,67,0,wt,none,t0_S_A8,,,,t1_P1_K14,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_L13,1,277,L,13,6,1,67,0,wt,none,t0_S_B7,,,,t1_P1_L13,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_L14,1,278,L,14,6,3,67,0,wt,none,t0_S_B8,,,,t1_P1_L14,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_K15,1,255,K,15,6,0,68,0,B_r,none,t0_S_A5,,,,,,['0' '0' '1' '1'],3,B_r,No treatment
t0_P1_K16,1,256,K,16,6,2,68,0,B_r,none,t0_S_A6,,,,,,['0' '0' '1' '1'],3,B_r,No treatment
t0_P1_L15,1,279,L,15,6,1,68,0,B_r,none,t0_S_B5,,,,,,['0' '0' '1' '1'],3,B_r,No treatment
t0_P1_L16,1,280,L,16,6,3,68,0,B_r,none,t0_S_B6,,,,,,['0' '0' '1' '1'],3,B_r,No treatment
t0_P1_K17,1,257,K,17,6,0,69,0,wt,none,t0_S_A7,,,,t1_P1_K17,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_K18,1,258,K,18,6,2,69,0,wt,none,t0_S_A8,,,,t1_P1_K18,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_L17,1,281,L,17,6,1,69,0,wt,none,t0_S_B7,,,,t1_P1_L17,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_L18,1,282,L,18,6,3,69,0,wt,none,t0_S_B8,,,,t1_P1_L18,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_K19,1,259,K,19,6,0,70,0,wt,none,t0_S_A7,22.0,t1_P1_C19,,t1_P1_K19,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_K20,1,260,K,20,6,2,70,0,wt,none,t0_S_A8,22.0,t1_P1_C20,,t1_P1_K20,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_L19,1,283,L,19,6,1,70,0,wt,none,t0_S_B7,22.0,t1_P1_D19,,t1_P1_L19,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_L20,1,284,L,20,6,3,70,0,wt,none,t0_S_B8,22.0,t1_P1_D20,,t1_P1_L20,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_K21,1,261,K,21,6,0,71,0,wt,none,t0_S_A7,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_K22,1,262,K,22,6,2,71,0,wt,none,t0_S_A8,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_L21,1,285,L,21,6,1,71,0,wt,none,t0_S_B7,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_L22,1,286,L,22,6,3,71,0,wt,none,t0_S_B8,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_K23,1,263,K,23,6,0,72,0,wt,none,t0_S_A7,,,,t1_P1_K23,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_K24,1,264,K,24,6,2,72,0,wt,none,t0_S_A8,,,,t1_P1_K24,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_L23,1,287,L,23,6,1,72,0,wt,none,t0_S_B7,,,,t1_P1_L23,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_L24,1,288,L,24,6,3,72,0,wt,none,t0_S_B8,,,,t1_P1_L24,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_M1,1,289,M,1,7,0,73,0,UI,none,t0_S_A9,48.0,t1_P1_G23,,t1_P1_M1,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_M2,1,290,M,2,7,2,73,0,UI,none,t0_S_A10,48.0,t1_P1_G24,,t1_P1_M2,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_N1,1,313,N,1,7,1,73,0,UI,none,t0_S_B9,48.0,t1_P1_H23,,t1_P1_N1,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_N2,1,314,N,2,7,3,73,0,UI,none,t0_S_B10,48.0,t1_P1_H24,,t1_P1_N2,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_M3,1,291,M,3,7,0,74,0,A_r,none,t0_S_A3,67.0,t1_P1_K13,,t1_P1_M3,,['0' '1' '0' '1'],5,A_r,No treatment
t0_P1_M4,1,292,M,4,7,2,74,0,A_r,none,t0_S_A4,67.0,t1_P1_K14,,t1_P1_M4,,['0' '1' '0' '1'],5,A_r,No treatment
t0_P1_N3,1,315,N,3,7,1,74,0,A_r,none,t0_S_B3,67.0,t1_P1_L13,,t1_P1_N3,,['0' '1' '0' '1'],5,A_r,No treatment
t0_P1_N4,1,316,N,4,7,3,74,0,A_r,none,t0_S_B4,67.0,t1_P1_L14,,t1_P1_N4,,['0' '1' '0' '1'],5,A_r,No treatment
t0_P1_M5,1,293,M,5,7,0,75,0,wt,none,t0_S_A7,,,,t1_P1_M5,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_M6,1,294,M,6,7,2,75,0,wt,none,t0_S_A8,,,,t1_P1_M6,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_N5,1,317,N,5,7,1,75,0,wt,none,t0_S_B7,,,,t1_P1_N5,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_N6,1,318,N,6,7,3,75,0,wt,none,t0_S_B8,,,,t1_P1_N6,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_M7,1,295,M,7,7,0,76,0,wt,none,t0_S_A7,,,,t1_P1_M7,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_M8,1,296,M,8,7,2,76,0,wt,none,t0_S_A8,,,,t1_P1_M8,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_N7,1,319,N,7,7,1,76,0,wt,none,t0_S_B7,,,,t1_P1_N7,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_N8,1,320,N,8,7,3,76,0,wt,none,t0_S_B8,,,,t1_P1_N8,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_M9,1,297,M,9,7,0,77,0,wt,none,t0_S_A7,,,,t1_P1_M9,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_M10,1,298,M,10,7,2,77,0,wt,none,t0_S_A8,,,,t1_P1_M10,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_N9,1,321,N,9,7,1,77,0,wt,none,t0_S_B7,,,,t1_P1_N9,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_N10,1,322,N,10,7,3,77,0,wt,none,t0_S_B8,,,,t1_P1_N10,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_M11,1,299,M,11,7,0,78,0,wt,none,t0_S_A7,,,,t1_P1_M11,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_M12,1,300,M,12,7,2,78,0,wt,none,t0_S_A8,,,,t1_P1_M12,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_N11,1,323,N,11,7,1,78,0,wt,none,t0_S_B7,,,,t1_P1_N11,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_N12,1,324,N,12,7,3,78,0,wt,none,t0_S_B8,,,,t1_P1_N12,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_M13,1,301,M,13,7,0,79,0,wt,none,t0_S_A7,88.0,t1_P1_O7,,t1_P1_M13,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_M14,1,302,M,14,7,2,79,0,wt,none,t0_S_A8,88.0,t1_P1_O8,,t1_P1_M14,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_N13,1,325,N,13,7,1,79,0,wt,none,t0_S_B7,88.0,t1_P1_P7,,t1_P1_N13,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_N14,1,326,N,14,7,3,79,0,wt,none,t0_S_B8,88.0,t1_P1_P8,,t1_P1_N14,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_M15,1,303,M,15,7,0,80,0,wt,none,t0_S_A7,66.0,t1_P1_K11,,t1_P1_M15,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_M16,1,304,M,16,7,2,80,0,wt,none,t0_S_A8,66.0,t1_P1_K12,,t1_P1_M16,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_N15,1,327,N,15,7,1,80,0,wt,none,t0_S_B7,66.0,t1_P1_L11,,t1_P1_N15,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_N16,1,328,N,16,7,3,80,0,wt,none,t0_S_B8,66.0,t1_P1_L12,,t1_P1_N16,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_M17,1,305,M,17,7,0,81,0,wt,none,t0_S_A7,93.0,t1_P1_O17,,t1_P1_M17,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_M18,1,306,M,18,7,2,81,0,wt,none,t0_S_A8,93.0,t1_P1_O18,,t1_P1_M18,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_N17,1,329,N,17,7,1,81,0,wt,none,t0_S_B7,93.0,t1_P1_P17,,t1_P1_N17,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_N18,1,330,N,18,7,3,81,0,wt,none,t0_S_B8,93.0,t1_P1_P18,,t1_P1_N18,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_M19,1,307,M,19,7,0,82,0,wt,none,t0_S_A7,29.0,t1_P1_E9,,t1_P1_M19,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_M20,1,308,M,20,7,2,82,0,wt,none,t0_S_A8,29.0,t1_P1_E10,,t1_P1_M20,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_N19,1,331,N,19,7,1,82,0,wt,none,t0_S_B7,29.0,t1_P1_F9,,t1_P1_N19,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_N20,1,332,N,20,7,3,82,0,wt,none,t0_S_B8,29.0,t1_P1_F10,,t1_P1_N20,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_M21,1,309,M,21,7,0,83,0,UI,none,t0_S_A9,,,,,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_M22,1,310,M,22,7,2,83,0,UI,none,t0_S_A10,,,,,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_N21,1,333,N,21,7,1,83,0,UI,none,t0_S_B9,,,,,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_N22,1,334,N,22,7,3,83,0,UI,none,t0_S_B10,,,,,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_M23,1,311,M,23,7,0,84,0,wt,none,t0_S_A7,,,,t1_P1_M23,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_M24,1,312,M,24,7,2,84,0,wt,none,t0_S_A8,,,,t1_P1_M24,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_N23,1,335,N,23,7,1,84,0,wt,none,t0_S_B7,,,,t1_P1_N23,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_N24,1,336,N,24,7,3,84,0,wt,none,t0_S_B8,,,,t1_P1_N24,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_O1,1,337,O,1,8,0,85,0,wt,none,t0_S_A7,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_O2,1,338,O,2,8,2,85,0,wt,none,t0_S_A8,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_P1,1,361,P,1,8,1,85,0,wt,none,t0_S_B7,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_P2,1,362,P,2,8,3,85,0,wt,none,t0_S_B8,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_O3,1,339,O,3,8,0,86,0,wt,none,t0_S_A7,,,,t1_P1_O3,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_O4,1,340,O,4,8,2,86,0,wt,none,t0_S_A8,,,,t1_P1_O4,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_P3,1,363,P,3,8,1,86,0,wt,none,t0_S_B7,,,,t1_P1_P3,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_P4,1,364,P,4,8,3,86,0,wt,none,t0_S_B8,,,,t1_P1_P4,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_O5,1,341,O,5,8,0,87,0,UI,none,t0_S_A9,10.0,t1_P1_A19,,t1_P1_O5,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_O6,1,342,O,6,8,2,87,0,UI,none,t0_S_A10,10.0,t1_P1_A20,,t1_P1_O6,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_P5,1,365,P,5,8,1,87,0,UI,none,t0_S_B9,10.0,t1_P1_B19,,t1_P1_P5,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_P6,1,366,P,6,8,3,87,0,UI,none,t0_S_B10,10.0,t1_P1_B20,,t1_P1_P6,,['0' '0' '0' '0'],0,UI,No treatment
t0_P1_O7,1,343,O,7,8,0,88,0,wt,none,t0_S_A7,,,,t1_P1_O7,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_O8,1,344,O,8,8,2,88,0,wt,none,t0_S_A8,,,,t1_P1_O8,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_P7,1,367,P,7,8,1,88,0,wt,none,t0_S_B7,,,,t1_P1_P7,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_P8,1,368,P,8,8,3,88,0,wt,none,t0_S_B8,,,,t1_P1_P8,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_O9,1,345,O,9,8,0,89,0,wt,none,t0_S_A7,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_O10,1,346,O,10,8,2,89,0,wt,none,t0_S_A8,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_P9,1,369,P,9,8,1,89,0,wt,none,t0_S_B7,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_P10,1,370,P,10,8,3,89,0,wt,none,t0_S_B8,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_O11,1,347,O,11,8,0,90,0,wt,none,t0_S_A7,,,,t1_P1_O11,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_O12,1,348,O,12,8,2,90,0,wt,none,t0_S_A8,,,,t1_P1_O12,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_P11,1,371,P,11,8,1,90,0,wt,none,t0_S_B7,,,,t1_P1_P11,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_P12,1,372,P,12,8,3,90,0,wt,none,t0_S_B8,,,,t1_P1_P12,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_O13,1,349,O,13,8,0,91,0,wt,none,t0_S_A7,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_O14,1,350,O,14,8,2,91,0,wt,none,t0_S_A8,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_P13,1,373,P,13,8,1,91,0,wt,none,t0_S_B7,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_P14,1,374,P,14,8,3,91,0,wt,none,t0_S_B8,,,,,,['0' '0' '0' '1'],1,WT,No treatment
t0_P1_O15,1,351,O,15,8,0,92,0,wt,none,t0_S_A7,,,,,,['0' '0' '0' '1'],1,WT,No treatment
